Tipo;Categoria / Grupo;Nome do Item / Sabor;Descrição;Preço (R$);Disponível;Grupos Vinculados;Foto URL
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"1. Alho e óleo";"Molho de tomate caseiro, mussarela, alho frito e azeitonas pretas e orégano. ";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737694644503blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"11. Calabresa";"Molho de tomate caseiro, mussarela, calabresa e orégano. ";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695269496blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"36. Bolonhesa";"Molho de tomate caseiro, mussarela, carne moída, cebola, tomate e pimentão.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"20. Frango caipira";"Molho de tomate caseiro, mussarela, frango, milho, bacon, catupiry e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696152259blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"46. Filé aos 5 queijos";"Molho de tomate caseiro, mussarela, provolone, parmesão, catupiry, cheddar e filé.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"34. Verona";"Molho de tomate caseiro, mussarela, lombo canadense, palmito, milho, catupiry, alho frito e orégano. ";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697634118blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"19. Frango catupiry";"Molho de tomate caseiro, mussarela, frango com catupiry e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696013237blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"35. Atum";"Molho de tomate caseiro, mussarela, atum, cebola, catupiry e orégano. +";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696503697blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"32. Vegetariana";"Molho de tomate caseiro, mussarela, palmito, milho, brócolis, tomate e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697523613blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"48. Mexicana";"Molho de tomate caseiro, mussarela, iscas de carne, cheddar, cebola e nachos.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"23. Italiana";"Molho de tomate caseiro, mussarela, presunto, bacon, milho, palmito e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"40. Champignon";"Molho de tomate caseiro, mussarela, champignon, catupiry e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"41. Filé ao alho";"Molho de tomate caseiro, mussarela, filé, alho frito e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697069975blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"CHOCOLATE BRANCO COM NOZES";"Mussarela, chocolate branco, nozes e leite condensado. ";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"BARBECUE";"Molho de tomate caseiro, mussarela, lombo ao molho Barbecue e orégano.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"47. Filé com tomate";"Molho de tomate caseiro, mussarela, filé e tomate.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"44. Filé com cheddar";"Molho de tomate caseiro, mussarela, Filé e cheddar.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"42. Filé com fritas";"Molho de tomate caseiro, mussarela, tiras de carne, batata frita e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697011792blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"29. Mussarela";"Molho de tomate caseiro, mussarela, tomate, azeitonas verde e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696954898blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"CATUPERU";"Molho de tomate caseiro, mussarela, peito de peru, catupiry e orégano.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"22. Havaiana";"Molho de tomate caseiro, mussarela, lombo canadense, abacaxi e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695866889blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"FLORESTA NEGRA";"Chocolate preto e cerejas.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"12. Calabresa com cebola";"Molho de tomate caseiro, mussarela, calabresa, cebola e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695778147blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"GAÚCHA";"Molho de tomate caseiro, mussarela, filé, cebola, pimentão, tomate, barbecue e orégano.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"13. Calabresa especial";"Molho de tomate caseiro, mussarela, calabresa, cebola, catupiry e ovos.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"39. Coração";"Molho de tomate caseiro, mussarela, coração, cebola e catupiry.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"30. Napolitana";"Molho de tomate caseiro, mussarela, tomate, provolone e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"57. 5 Queijos";"Molho de tomate caseiro, mussarela, provolone, parmesão, catupiry, cheddar e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696892883blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"24. La torre";"Molho de tomate caseiro, mussarela, lombo canadense, palmito e creme de leite.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"17. Crocante";"Molho de tomate caseiro, mussarela, bacon, batata palha e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695399619blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"49. Moda da casa";"Molho de tomate caseiro, mussarela, frango, palmito, bacon, milho, azeitona, catupiry e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"6. Brócolis com bacon e catupiry";"Molho de tomate caseiro, mussarela, brócolis, bacon e catupiry";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"3. Americana";"Molho de tomate caseiro, mussarela, milho, bacon, ovos e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"LA CANTINA";"Molho de tomate caseiro, mussarela, tomate seco, manjericão, champignon, azeitonas pretas e orégano.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"10. Bauru";"Molho de tomate caseiro, mussarela, presunto, tomate e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695122243blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"51. Pepperoni";"Molho de tomate caseiro, mussarela, pepperoni e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696842466blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"21. Fricasse";"Molho de tomate caseiro, mussarela, frango, milho, creme de leite e batata palha.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"5. Brócolis com bacon";"Molho de tomate caseiro, mussarela, brócolis, bacon, tomate, alho frito e orégano. ";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695214279blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"9. Baiana";"Molho de tomate caseiro, mussarela, calabresa, cebola, pimenta calabresa, azeitonas verde e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"4. Brócolis";"Molho de tomate caseiro, mussarela, brócolis, tomate, alho frito e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737694875750blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"8. Bacon com abacaxi";"Molho caseiro, mussarela, bacon e abacaxi.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"2. Alhobresa";"Molho de tomate caseiro, mussarela, calabresa, alho e orégano. ";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"61. 6 Queijos com bacon";"Molho de tomate caseiro, mussarela, provolone, parmesão, gorgonzola, catupiry, cheddar e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"56. 4 Queijos";"Molho de tomate caseiro, mussrela, Parmesão, provolone, catupiry e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696672530blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"PRESUNTO E QUEIJO (MODA ARGENTINA)";"Molho de tomate caseiro, mussarela, presunto e orégano.";"0,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"15. Canadense";"Molho de tomate caseiro, mussarela, lombo canadense, catupiry e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695323565blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"43. Filé com catupiry";"Molho de tomate caseiro, mussarela, tiras de carne e catupiry.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"27. Milho com catupiry";"Molho de tomate caseiro, mussarela, milho e catupiry.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"7. Bacon";"Molho de tomate caseiro, mussarela, bacon e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"58. 6 Queijos";"Molho de tomate caseiro, mussarela, provolone, parmesão, gorgonzola, catupiry, cheddar e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"54. Strogonoff de carne";"Molho de tomate caseiro, mussarela, strogonoff de carne e batata palha.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696784707blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"26. Marguerita";"Molho de tomate caseiro, mussarela, tomate, manjericão, azeitonas pretas e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696326540blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"31. Portuguesa";"Molho de tomate caseiro, mussarela, presunto, queijo, ovo, tomate, cebola, pimentão, azeitonas verde e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737698133288blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"FUGAZZETA";"Molho de tomate caseiro, mussarela, cebola, azeitonas verdes e orégano.";"0,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"45. Filé aos 4 queijos";"Molho de tomate caseiro, mussarela, provolone, parmesão, catupiry e filé.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"55. Strogonoff de frango";"Molho de tomate caseiro, mussarela, strogonoff de frango e batata palha.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"59. 4 Queijos com bacon";"Molho de tomate caseiro, mussarela, provolone, parmesão, catupiry, bacon e orégano. ";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"37. Camarão alho e óleo";"Molho de tomate caseiro, mussarela, camarão ao alho e óleo e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696442271blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"50. Palmito";"Molho de tomate caseiro, mussarela, Palmito e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697259780blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"52. Rúcula com tomate seco";"Molho de tomate caseiro, mussarela, tomate seco, rúcula e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696604432blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"16. Carbonara";"Molho de tomate caseiro, mussarela, Bacon, ovos e creme de leite";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"25. Lombinho";"Molho de tomate caseiro, mussarela, lombo canadense, cebola e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696261278blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"28. Milho e bacon";"Molho de tomate caseiro, mussarela, milho e bacon.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"LINGUIÇA BLUMENAU";"Molho de tomate caseiro, linguiça Blumenau, mussarela, catupiry e orégano.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"18. Difiori";"Molho de tomate caseiro, mussarela, frango, bacon, tomate e creme de leite";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"38. Camarão aos 4 queijos";"Molho de tomate caseiro, mussarela, camarão, parmesão, provolone e catupiry.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696390224blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"TOSCANA";"Molho de tomate caseiro, mussarela, salame, provolone, manjericão e oregano.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"PRIMAVERA";"Palmito, ervilha e ovos de codorna.";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"33. Veneza";"Molho de tomate caseiro, mussarela, lombo, bacon, ovos e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697468914blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"ITALIAN ";"Molho de tomate caseiro, mussarela, salame, tomate, azeitonas pretas e orégano.   ";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"SPECIALE";" Molho de tomate caseiro, mussarela, anéis de cebola na manteiga, salsinha e orégano. ";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"60. 5 Queijos com bacon";"Molho de tomate caseiro, mussarela, parmesão, provolone, catupiry, cheddar, bacon e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"14. Catulabresa";"Molho de tomate caseiro, mussarela, calabresa e catupiry.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"53. Siciliana";"Molho de tomate caseiro, mussarela, bacon, champignon, catupiry e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696739414blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Familia";"NORDESTINA ";" Molho de tomate caseiro, carne seca, cebola roxa, catupiry, mussarela, pimenta biquinho e orégano. ";"8,00";"Sim";"";""
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"36. Bolonhesa";"Molho de tomate caseiro, mussarela, carne moída, cebola, tomate e pimentão.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"11. Calabresa";"Molho de tomate caseiro, mussarela, calabresa e orégano. ";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737695269496blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"35. Atum";"Molho de tomate caseiro, mussarela, atum, cebola, catupiry e orégano. +";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696503697blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"46. Filé aos 5 queijos";"Molho de tomate caseiro, mussarela, provolone, parmesão, catupiry, cheddar e filé.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"41. Filé ao alho";"Molho de tomate caseiro, mussarela, filé, alho frito e orégano.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697069975blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"34. Verona";"Molho de tomate caseiro, mussarela, lombo canadense, palmito, milho, catupiry, alho frito e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737697634118blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"51. Pepperoni";"Molho de tomate caseiro, mussarela, pepperoni e orégano. ";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67521dcc70782200190c87c5/-1737696842466blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"8. Bacon com abacaxi";"Molho caseiro, mussarela, bacon e abacaxi.";"8,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"9. Baiana";"Molho de tomate caseiro, mussarela, calabresa, cebola, pimenta calabresa, azeitonas verde e orégano.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
"ADICIONAL / SABOR";"[GRUPO] Escolha até 4 sabores da Pizza Gigante";"27. Milho com catupiry";"Molho de tomate caseiro, mussarela, milho e catupiry.";"0,00";"Sim";"";"https://client-assets.anota.ai/produtos/67606969295af30019b46262/-1734463468531blob"
